"","TIME","GEO","PRODUCT","INDIC_NRG","Value"
"8414","2010","Euro area (19 countries)","Derived heat","Exports",266
"8415","2010","Euro area (19 countries)","Derived heat","Gross inland consumption",-266
"8416","2010","Euro area (19 countries)","Renewable energies","Imports",325517
"8417","2010","Euro area (19 countries)","Renewable energies","Exports",195822
"8418","2010","Euro area (19 countries)","Renewable energies","Gross inland consumption",5193683
"8419","2010","Euro area (19 countries)","Electrical energy","Imports",823687
"8420","2010","Euro area (19 countries)","Electrical energy","Exports",745531
"8421","2010","Euro area (19 countries)","Electrical energy","Gross inland consumption",78156
"8422","2010","Euro area (19 countries)","Waste (non-renewable)","Imports",802
"8423","2010","Euro area (19 countries)","Waste (non-renewable)","Exports",0
"8424","2010","Euro area (19 countries)","Waste (non-renewable)","Gross inland consumption",375101
"8425","2010","Belgium","All products","Imports",3431659
"8426","2010","Belgium","All products","Exports",1189271
"8427","2010","Belgium","All products","Gross inland consumption",2549847
"8428","2010","Belgium","Solid fuels","Imports",183621
"8429","2010","Belgium","Solid fuels","Exports",28735
"8430","2010","Belgium","Solid fuels","Gross inland consumption",157547
"8431","2010","Belgium","Total petroleum products","Imports",2359395
"8432","2010","Belgium","Total petroleum products","Exports",1000816
"8433","2010","Belgium","Total petroleum products","Gross inland consumption",1021891
"8434","2010","Belgium","Gas","Imports",818328
"8435","2010","Belgium","Gas","Exports",115311
"8436","2010","Belgium","Gas","Gross inland consumption",701129
"8437","2010","Belgium","Nuclear heat","Imports",NA
"8438","2010","Belgium","Nuclear heat","Exports",NA
"8439","2010","Belgium","Nuclear heat","Gross inland consumption",517795
"8440","2010","Belgium","Derived heat","Imports",0
"8441","2010","Belgium","Derived heat","Exports",0
"8442","2010","Belgium","Derived heat","Gross inland consumption",0
"8443","2010","Belgium","Renewable energies","Imports",25693
"8444","2010","Belgium","Renewable energies","Exports",1772
"8445","2010","Belgium","Renewable energies","Gross inland consumption",118594
"8446","2010","Belgium","Electrical energy","Imports",44622
"8447","2010","Belgium","Electrical energy","Exports",42638
"8448","2010","Belgium","Electrical energy","Gross inland consumption",1984
"8449","2010","Belgium","Waste (non-renewable)","Imports",0
"8450","2010","Belgium","Waste (non-renewable)","Exports",0
"8451","2010","Belgium","Waste (non-renewable)","Gross inland consumption",30907
"8452","2010","Bulgaria","All products","Imports",485153
"8453","2010","Bulgaria","All products","Exports",188801
"8454","2010","Bulgaria","All products","Gross inland consumption",744166
"8455","2010","Bulgaria","Solid fuels","Imports",73151
"8456","2010","Bulgaria","Solid fuels","Exports",1968
"8457","2010","Bulgaria","Solid fuels","Gross inland consumption",288526
"8458","2010","Bulgaria","Total petroleum products","Imports",318264
"8459","2010","Bulgaria","Total petroleum products","Exports",149601
"8460","2010","Bulgaria","Total petroleum products","Gross inland consumption",162764
"8461","2010","Bulgaria","Gas","Imports",89220
"8462","2010","Bulgaria","Gas","Exports",0
"8463","2010","Bulgaria","Gas","Gross inland consumption",96312
"8464","2010","Bulgaria","Nuclear heat","Imports",NA
"8465","2010","Bulgaria","Nuclear heat","Exports",NA
"8466","2010","Bulgaria","Nuclear heat","Gross inland consumption",165632
"8467","2010","Bulgaria","Derived heat","Imports",0
"8468","2010","Bulgaria","Derived heat","Exports",0
"8469","2010","Bulgaria","Derived heat","Gross inland consumption",0
"8470","2010","Bulgaria","Renewable energies","Imports",317
"8471","2010","Bulgaria","Renewable energies","Exports",2625
"8472","2010","Bulgaria","Renewable energies","Gross inland consumption",60986
"8473","2010","Bulgaria","Electrical energy","Imports",4201
"8474","2010","Bulgaria","Electrical energy","Exports",34607
"8475","2010","Bulgaria","Electrical energy","Gross inland consumption",-30406
"8476","2010","Bulgaria","Waste (non-renewable)","Imports",0
"8477","2010","Bulgaria","Waste (non-renewable)","Exports",0
"8478","2010","Bulgaria","Waste (non-renewable)","Gross inland consumption",352
"8479","2010","Czech Republic","All products","Imports",865214
"8480","2010","Czech Republic","All products","Exports",380112
"8481","2010","Czech Republic","All products","Gross inland consumption",1902005
"8482","2010","Czech Republic","Solid fuels","Imports",99736
"8483","2010","Czech Republic","Solid fuels","Exports",218284
"8484","2010","Czech Republic","Solid fuels","Gross inland consumption",785766
"8485","2010","Czech Republic","Total petroleum products","Imports",444357
"8486","2010","Czech Republic","Total petroleum products","Exports",68445
"8487","2010","Czech Republic","Total petroleum products","Gross inland consumption",389384
"8488","2010","Czech Republic","Gas","Imports",292087
"8489","2010","Czech Republic","Gas","Exports",5457
"8490","2010","Czech Republic","Gas","Gross inland consumption",337856
"8491","2010","Czech Republic","Nuclear heat","Imports",NA
"8492","2010","Czech Republic","Nuclear heat","Exports",NA
"8493","2010","Czech Republic","Nuclear heat","Gross inland consumption",303440
"8494","2010","Czech Republic","Derived heat","Imports",19
"8495","2010","Czech Republic","Derived heat","Exports",108
"8496","2010","Czech Republic","Derived heat","Gross inland consumption",-89
"8497","2010","Czech Republic","Renewable energies","Imports",5104
"8498","2010","Czech Republic","Renewable energies","Exports",10095
"8499","2010","Czech Republic","Renewable energies","Gross inland consumption",131052
"8500","2010","Czech Republic","Electrical energy","Imports",23911
"8501","2010","Czech Republic","Electrical energy","Exports",77724
"8502","2010","Czech Republic","Electrical energy","Gross inland consumption",-53813
"8503","2010","Czech Republic","Waste (non-renewable)","Imports",0
"8504","2010","Czech Republic","Waste (non-renewable)","Exports",0
"8505","2010","Czech Republic","Waste (non-renewable)","Gross inland consumption",8408
"8506","2010","Denmark","All products","Imports",585821
"8507","2010","Denmark","All products","Exports",722006
"8508","2010","Denmark","All products","Gross inland consumption",839207
"8509","2010","Denmark","Solid fuels","Imports",112367
"8510","2010","Denmark","Solid fuels","Exports",1745
"8511","2010","Denmark","Solid fuels","Gross inland consumption",159461
"8512","2010","Denmark","Total petroleum products","Imports",392820
"8513","2010","Denmark","Total petroleum products","Exports",542964
"8514","2010","Denmark","Total petroleum products","Gross inland consumption",316859
"8515","2010","Denmark","Gas","Imports",5695
"8516","2010","Denmark","Gas","Exports",132209
"8517","2010","Denmark","Gas","Gross inland consumption",185686
"8518","2010","Denmark","Nuclear heat","Imports",NA
"8519","2010","Denmark","Nuclear heat","Exports",NA
"8520","2010","Denmark","Nuclear heat","Gross inland consumption",0
"8521","2010","Denmark","Derived heat","Imports",174
"8522","2010","Denmark","Derived heat","Exports",0
"8523","2010","Denmark","Derived heat","Gross inland consumption",174
"8524","2010","Denmark","Renewable energies","Imports",36609
"8525","2010","Denmark","Renewable energies","Exports",2846
"8526","2010","Denmark","Renewable energies","Gross inland consumption",164104
"8527","2010","Denmark","Electrical energy","Imports",38156
"8528","2010","Denmark","Electrical energy","Exports",42242
"8529","2010","Denmark","Electrical energy","Gross inland consumption",-4086
"8530","2010","Denmark","Waste (non-renewable)","Imports",0
"8531","2010","Denmark","Waste (non-renewable)","Exports",0
"8532","2010","Denmark","Waste (non-renewable)","Gross inland consumption",17008
"8533","2010","Germany","All products","Imports",10254622
"8534","2010","Germany","All products","Exports",1797882
"8535","2010","Germany","All products","Gross inland consumption",13920560
"8536","2010","Germany","Solid fuels","Imports",1362926
"8537","2010","Germany","Solid fuels","Exports",38036
"8538","2010","Germany","Solid fuels","Gross inland consumption",3300183
"8539","2010","Germany","Total petroleum products","Imports",5388121
"8540","2010","Germany","Total petroleum products","Exports",777200
"8541","2010","Germany","Total petroleum products","Gross inland consumption",4660621
"8542","2010","Germany","Gas","Imports",3299293
"8543","2010","Germany","Gas","Exports",718342
"8544","2010","Germany","Gas","Gross inland consumption",3177986
"8545","2010","Germany","Nuclear heat","Imports",NA
"8546","2010","Germany","Nuclear heat","Exports",NA
"8547","2010","Germany","Nuclear heat","Gross inland consumption",1518005
"8548","2010","Germany","Derived heat","Imports",0
"8549","2010","Germany","Derived heat","Exports",266
"8550","2010","Germany","Derived heat","Gross inland consumption",-266
"8551","2010","Germany","Renewable energies","Imports",49618
"8552","2010","Germany","Renewable energies","Exports",55536
"8553","2010","Germany","Renewable energies","Gross inland consumption",1154328
"8554","2010","Germany","Electrical energy","Imports",154663
"8555","2010","Germany","Electrical energy","Exports",208501
"8556","2010","Germany","Electrical energy","Gross inland consumption",-53838
"8557","2010","Germany","Waste (non-renewable)","Imports",0
"8558","2010","Germany","Waste (non-renewable)","Exports",0
"8559","2010","Germany","Waste (non-renewable)","Gross inland consumption",163542
"8560","2010","Estonia","All products","Imports",77848
"8561","2010","Estonia","All products","Exports",41570
"8562","2010","Estonia","All products","Gross inland consumption",257493
"8563","2010","Estonia","Solid fuels","Imports",1928
"8564","2010","Estonia","Solid fuels","Exports",2850
"8565","2010","Estonia","Solid fuels","Gross inland consumption",163998
"8566","2010","Estonia","Total petroleum products","Imports",48409
"8567","2010","Estonia","Total petroleum products","Exports",16607
"8568","2010","Estonia","Total petroleum products","Gross inland consumption",46217
"8569","2010","Estonia","Gas","Imports",23551
"8570","2010","Estonia","Gas","Exports",0
"8571","2010","Estonia","Gas","Gross inland consumption",23551
"8572","2010","Estonia","Nuclear heat","Imports",NA
"8573","2010","Estonia","Nuclear heat","Exports",NA
"8574","2010","Estonia","Nuclear heat","Gross inland consumption",0
"8575","2010","Estonia","Derived heat","Imports",0
"8576","2010","Estonia","Derived heat","Exports",0
"8577","2010","Estonia","Derived heat","Gross inland consumption",0
"8578","2010","Estonia","Renewable energies","Imports",0
"8579","2010","Estonia","Renewable energies","Exports",6439
"8580","2010","Estonia","Renewable energies","Gross inland consumption",35441
"8581","2010","Estonia","Electrical energy","Imports",3960
"8582","2010","Estonia","Electrical energy","Exports",15674
"8583","2010","Estonia","Electrical energy","Gross inland consumption",-11714
"8584","2010","Estonia","Waste (non-renewable)","Imports",0
"8585","2010","Estonia","Waste (non-renewable)","Exports",0
"8586","2010","Estonia","Waste (non-renewable)","Gross inland consumption",0
"8587","2010","Ireland","All products","Imports",616299
"8588","2010","Ireland","All products","Exports",63108
"8589","2010","Ireland","All products","Gross inland consumption",634984
"8590","2010","Ireland","Solid fuels","Imports",40353
"8591","2010","Ireland","Solid fuels","Exports",768
"8592","2010","Ireland","Solid fuels","Gross inland consumption",80718
"8593","2010","Ireland","Total petroleum products","Imports",383812
"8594","2010","Ireland","Total petroleum products","Exports",61289
"8595","2010","Ireland","Total petroleum products","Gross inland consumption",328091
"8596","2010","Ireland","Gas","Imports",187563
"8597","2010","Ireland","Gas","Exports",0
"8598","2010","Ireland","Gas","Gross inland consumption",196378
"8599","2010","Ireland","Nuclear heat","Imports",NA
"8600","2010","Ireland","Nuclear heat","Exports",NA
"8601","2010","Ireland","Nuclear heat","Gross inland consumption",0
"8602","2010","Ireland","Derived heat","Imports",0
"8603","2010","Ireland","Derived heat","Exports",0
"8604","2010","Ireland","Derived heat","Gross inland consumption",0
"8605","2010","Ireland","Renewable energies","Imports",1835
"8606","2010","Ireland","Renewable energies","Exports",7
"8607","2010","Ireland","Renewable energies","Gross inland consumption",27747
"8608","2010","Ireland","Electrical energy","Imports",2736
"8609","2010","Ireland","Electrical energy","Exports",1044
"8610","2010","Ireland","Electrical energy","Gross inland consumption",1692
