"","TIME","GEO","PRODUCT","Proizvodnja/zaloga"
"4081","2014","Czech Republic","Gas",9609
"4082","2014","Czech Republic","Nuclear heat",NA
"4083","2014","Czech Republic","Renewable energies",163343
"4084","2014","Czech Republic","Solid fuels",546679
"4085","2014","Czech Republic","Total petroleum products",-74751
"4086","2014","Czech Republic","Waste (non-renewable)",10496
"4087","2014","Denmark","All products",-24109
"4088","2014","Denmark","Derived heat",0
"4089","2014","Denmark","Electrical energy",-35449
"4090","2014","Denmark","Gas",94654
"4091","2014","Denmark","Nuclear heat",NA
"4092","2014","Denmark","Renewable energies",129834
"4093","2014","Denmark","Solid fuels",-6176
"4094","2014","Denmark","Total petroleum products",-222843
"4095","2014","Denmark","Waste (non-renewable)",15872
"4096","2014","Estonia","All products",164949
"4097","2014","Estonia","Derived heat",0
"4098","2014","Estonia","Electrical energy",-23342
"4099","2014","Estonia","Gas",0
"4100","2014","Estonia","Nuclear heat",NA
"4101","2014","Estonia","Renewable energies",34455
"4102","2014","Estonia","Solid fuels",184119
"4103","2014","Estonia","Total petroleum products",-33141
"4104","2014","Estonia","Waste (non-renewable)",2858
"4105","2014","Euro area (19 countries)","All products",1562347
"4106","2014","Euro area (19 countries)","Derived heat",-141
"4107","2014","Euro area (19 countries)","Electrical energy",-912813
"4108","2014","Euro area (19 countries)","Gas",-704397
"4109","2014","Euro area (19 countries)","Nuclear heat",NA
"4110","2014","Euro area (19 countries)","Renewable energies",5611323
"4111","2014","Euro area (19 countries)","Solid fuels",1597197
"4112","2014","Euro area (19 countries)","Total petroleum products",-11718575
"4113","2014","Euro area (19 countries)","Waste (non-renewable)",407127
"4114","2014","European Union (28 countries)","All products",8037249
"4115","2014","European Union (28 countries)","Derived heat",-215
"4116","2014","European Union (28 countries)","Electrical energy",-1337159
"4117","2014","European Union (28 countries)","Gas",968515
"4118","2014","European Union (28 countries)","Nuclear heat",NA
"4119","2014","European Union (28 countries)","Renewable energies",7795660
"4120","2014","European Union (28 countries)","Solid fuels",4553271
"4121","2014","European Union (28 countries)","Total petroleum products",-13935167
"4122","2014","European Union (28 countries)","Waste (non-renewable)",524331
"4123","2014","Finland","All products",349130
"4124","2014","Finland","Derived heat",0
"4125","2014","Finland","Electrical energy",-13158
"4126","2014","Finland","Gas",112
"4127","2014","Finland","Nuclear heat",NA
"4128","2014","Finland","Renewable energies",409026
"4129","2014","Finland","Solid fuels",34591
"4130","2014","Finland","Total petroleum products",-345946
"4131","2014","Finland","Waste (non-renewable)",9842
"4132","2014","France","All products",4225253
"4133","2014","France","Derived heat",0
"4134","2014","France","Electrical energy",-270227
"4135","2014","France","Gas",-315736
"4136","2014","France","Nuclear heat",NA
"4137","2014","France","Renewable energies",870558
"4138","2014","France","Solid fuels",3924
"4139","2014","France","Total petroleum products",-829282
"4140","2014","France","Waste (non-renewable)",52096
"4141","2014","Germany","All products",2887057
"4142","2014","Germany","Derived heat",-141
"4143","2014","Germany","Electrical energy",-267552
"4144","2014","Germany","Gas",-501029
"4145","2014","Germany","Nuclear heat",NA
"4146","2014","Germany","Renewable energies",1436099
"4147","2014","Germany","Solid fuels",1777287
"4148","2014","Germany","Total petroleum products",-786723
"4149","2014","Germany","Waste (non-renewable)",180123
"4150","2014","Greece","All products",-364763
"4151","2014","Greece","Derived heat",0
"4152","2014","Greece","Electrical energy",-2312
"4153","2014","Greece","Gas",741
"4154","2014","Greece","Nuclear heat",NA
"4155","2014","Greece","Renewable energies",97067
"4156","2014","Greece","Solid fuels",271629
"4157","2014","Greece","Total petroleum products",-732756
"4158","2014","Greece","Waste (non-renewable)",868
"4159","2014","Hungary","All products",158024
"4160","2014","Hungary","Derived heat",0
"4161","2014","Hungary","Electrical energy",-20480
"4162","2014","Hungary","Gas",-19037
"4163","2014","Hungary","Nuclear heat",NA
"4164","2014","Hungary","Renewable energies",71667
"4165","2014","Hungary","Solid fuels",48372
"4166","2014","Hungary","Total petroleum products",-96404
"4167","2014","Hungary","Waste (non-renewable)",4119
"4168","2014","Iceland","All products",217986
"4169","2014","Iceland","Derived heat",0
"4170","2014","Iceland","Electrical energy",0
"4171","2014","Iceland","Gas",NA
"4172","2014","Iceland","Nuclear heat",NA
"4173","2014","Iceland","Renewable energies",218621
"4174","2014","Iceland","Solid fuels",0
"4175","2014","Iceland","Total petroleum products",-636
"4176","2014","Iceland","Waste (non-renewable)",0
"4177","2014","Ireland","All products",22513
"4178","2014","Ireland","Derived heat",0
"4179","2014","Ireland","Electrical energy",-2535
"4180","2014","Ireland","Gas",5475
"4181","2014","Ireland","Nuclear heat",NA
"4182","2014","Ireland","Renewable energies",35733
"4183","2014","Ireland","Solid fuels",33073
"4184","2014","Ireland","Total petroleum products",-51872
"4185","2014","Ireland","Waste (non-renewable)",2638
"4186","2014","Italy","All products",539504
"4187","2014","Italy","Derived heat",0
"4188","2014","Italy","Electrical energy",-10911
"4189","2014","Italy","Gas",211054
"4190","2014","Italy","Nuclear heat",NA
"4191","2014","Italy","Renewable energies",984685
"4192","2014","Italy","Solid fuels",-2637
"4193","2014","Italy","Total petroleum products",-691160
"4194","2014","Italy","Waste (non-renewable)",48473
"4195","2014","Latvia","All products",28115
"4196","2014","Latvia","Derived heat",0
"4197","2014","Latvia","Electrical energy",-10883
"4198","2014","Latvia","Gas",12624
"4199","2014","Latvia","Nuclear heat",NA
"4200","2014","Latvia","Renewable energies",64387
"4201","2014","Latvia","Solid fuels",441
"4202","2014","Latvia","Total petroleum products",-38947
"4203","2014","Latvia","Waste (non-renewable)",492
"4204","2014","Lithuania","All products",-251084
"4205","2014","Lithuania","Derived heat",0
"4206","2014","Lithuania","Electrical energy",-3233
"4207","2014","Lithuania","Gas",-3607
"4208","2014","Lithuania","Nuclear heat",NA
"4209","2014","Lithuania","Renewable energies",46624
"4210","2014","Lithuania","Solid fuels",700
"4211","2014","Lithuania","Total petroleum products",-292323
"4212","2014","Lithuania","Waste (non-renewable)",756
"4213","2014","Luxembourg","All products",-1677
"4214","2014","Luxembourg","Derived heat",0
"4215","2014","Luxembourg","Electrical energy",-7442
"4216","2014","Luxembourg","Gas",171
"4217","2014","Luxembourg","Nuclear heat",NA
"4218","2014","Luxembourg","Renewable energies",4729
"4219","2014","Luxembourg","Solid fuels",0
"4220","2014","Luxembourg","Total petroleum products",-504
"4221","2014","Luxembourg","Waste (non-renewable)",1368
"4222","2014","Malta","All products",-57079
"4223","2014","Malta","Derived heat",0
"4224","2014","Malta","Electrical energy",0
"4225","2014","Malta","Gas",0
"4226","2014","Malta","Nuclear heat",NA
"4227","2014","Malta","Renewable energies",532
"4228","2014","Malta","Solid fuels",NA
"4229","2014","Malta","Total petroleum products",-57611
"4230","2014","Malta","Waste (non-renewable)",0
"4231","2014","Netherlands","All products",-5012223
"4232","2014","Netherlands","Derived heat",0
"4233","2014","Netherlands","Electrical energy",-65261
"4234","2014","Netherlands","Gas",342729
"4235","2014","Netherlands","Nuclear heat",NA
"4236","2014","Netherlands","Renewable energies",121741
"4237","2014","Netherlands","Solid fuels",-823082
"4238","2014","Netherlands","Total petroleum products",-4659650
"4239","2014","Netherlands","Waste (non-renewable)",27117
"4240","2014","Norway","All products",895793
"4241","2014","Norway","Derived heat",0
"4242","2014","Norway","Electrical energy",-78955
"4243","2014","Norway","Gas",206802
"4244","2014","Norway","Nuclear heat",NA
"4245","2014","Norway","Renewable energies",540635
"4246","2014","Norway","Solid fuels",1237
"4247","2014","Norway","Total petroleum products",216678
"4248","2014","Norway","Waste (non-renewable)",9396
"4249","2014","Poland","All products",1995830
"4250","2014","Poland","Derived heat",0
"4251","2014","Poland","Electrical energy",-40831
"4252","2014","Poland","Gas",154750
"4253","2014","Poland","Nuclear heat",NA
"4254","2014","Poland","Renewable energies",320175
"4255","2014","Poland","Solid fuels",1792249
"4256","2014","Poland","Total petroleum products",-252061
"4257","2014","Poland","Waste (non-renewable)",21548
"4258","2014","Portugal","All products",9064
"4259","2014","Portugal","Derived heat",0
"4260","2014","Portugal","Electrical energy",-22838
"4261","2014","Portugal","Gas",-52
"4262","2014","Portugal","Nuclear heat",NA
"4263","2014","Portugal","Renewable energies",227829
"4264","2014","Portugal","Solid fuels",3494
"4265","2014","Portugal","Total petroleum products",-205470
"4266","2014","Portugal","Waste (non-renewable)",6102
"4267","2014","Romania","All products",872389
"4268","2014","Romania","Derived heat",0
"4269","2014","Romania","Electrical energy",-35774
"4270","2014","Romania","Gas",371953
"4271","2014","Romania","Nuclear heat",NA
"4272","2014","Romania","Renewable energies",247559
"4273","2014","Romania","Solid fuels",198333
"4274","2014","Romania","Total petroleum products",-38710
"4275","2014","Romania","Waste (non-renewable)",2926
"4276","2014","Slovakia","All products",60498
"4277","2014","Slovakia","Derived heat",0
"4278","2014","Slovakia","Electrical energy",-42703
"4279","2014","Slovakia","Gas",-7704
"4280","2014","Slovakia","Nuclear heat",NA
"4281","2014","Slovakia","Renewable energies",56556
"4282","2014","Slovakia","Solid fuels",20923
"4283","2014","Slovakia","Total petroleum products",-142056
"4284","2014","Slovakia","Waste (non-renewable)",6297
"4285","2014","Slovenia","All products",58037
"4286","2014","Slovenia","Derived heat",0
"4287","2014","Slovenia","Electrical energy",-35989
"4288","2014","Slovenia","Gas",108
"4289","2014","Slovenia","Nuclear heat",NA
"4290","2014","Slovenia","Renewable energies",48469
"4291","2014","Slovenia","Solid fuels",34403
"4292","2014","Slovenia","Total petroleum products",-59559
"4293","2014","Slovenia","Waste (non-renewable)",1809
"4294","2014","Spain","All products",-245395
"4295","2014","Spain","Derived heat",0
"4296","2014","Spain","Electrical energy",-56578
"4297","2014","Spain","Gas",-334462
"4298","2014","Spain","Nuclear heat",NA
"4299","2014","Spain","Renewable energies",689316
"4300","2014","Spain","Solid fuels",81910
"4301","2014","Spain","Total petroleum products",-1253024
"4302","2014","Spain","Waste (non-renewable)",8549
"4303","2014","Sweden","All products",699581
"4304","2014","Sweden","Derived heat",0
"4305","2014","Sweden","Electrical energy",-106110
"4306","2014","Sweden","Gas",309
"4307","2014","Sweden","Nuclear heat",NA
"4308","2014","Sweden","Renewable energies",698047
"4309","2014","Sweden","Solid fuels",3804
"4310","2014","Sweden","Total petroleum products",-621945
"4311","2014","Sweden","Waste (non-renewable)",24805
"4312","2014","United Kingdom","All products",1555729
"4313","2014","United Kingdom","Derived heat",0
"4314","2014","United Kingdom","Electrical energy",-9802
"4315","2014","United Kingdom","Gas",1009508
"4316","2014","United Kingdom","Nuclear heat",NA
"4317","2014","United Kingdom","Renewable energies",397833
"4318","2014","United Kingdom","Solid fuels",142812
"4319","2014","United Kingdom","Total petroleum products",-709162
"4320","2014","United Kingdom","Waste (non-renewable)",36062
"4321","2015","Austria","All products",158109
"4322","2015","Austria","Derived heat",0
"4323","2015","Austria","Electrical energy",-69519
"4324","2015","Austria","Gas",-106915
"4325","2015","Austria","Nuclear heat",NA
"4326","2015","Austria","Renewable energies",364383
"4327","2015","Austria","Solid fuels",17618
"4328","2015","Austria","Total petroleum products",-77830
"4329","2015","Austria","Waste (non-renewable)",30374
"4330","2015","Belgium","All products",-1142342
"4331","2015","Belgium","Derived heat",0
"4332","2015","Belgium","Electrical energy",-9774
"4333","2015","Belgium","Gas",-56543
"4334","2015","Belgium","Nuclear heat",NA
"4335","2015","Belgium","Renewable energies",118745
"4336","2015","Belgium","Solid fuels",1197
"4337","2015","Belgium","Total petroleum products",-1506129
"4338","2015","Belgium","Waste (non-renewable)",28248
"4339","2015","Bulgaria","All products",251113
"4340","2015","Bulgaria","Derived heat",0
"4341","2015","Bulgaria","Electrical energy",-53374
"4342","2015","Bulgaria","Gas",3170
"4343","2015","Bulgaria","Nuclear heat",NA
"4344","2015","Bulgaria","Renewable energies",77542
"4345","2015","Bulgaria","Solid fuels",245478
"4346","2015","Bulgaria","Total petroleum products",-189724
"4347","2015","Bulgaria","Waste (non-renewable)",1249
"4348","2015","Croatia","All products",57094
"4349","2015","Croatia","Derived heat",0
"4350","2015","Croatia","Electrical energy",-22929
"4351","2015","Croatia","Gas",50831
"4352","2015","Croatia","Nuclear heat",NA
"4353","2015","Croatia","Renewable energies",80957
"4354","2015","Croatia","Solid fuels",-770
"4355","2015","Croatia","Total petroleum products",-51385
"4356","2015","Croatia","Waste (non-renewable)",390
"4357","2015","Cyprus","All products",-8543
"4358","2015","Cyprus","Derived heat",0
"4359","2015","Cyprus","Electrical energy",0
"4360","2015","Cyprus","Gas",0
"4361","2015","Cyprus","Nuclear heat",NA
"4362","2015","Cyprus","Renewable energies",4997
"4363","2015","Cyprus","Solid fuels",0
"4364","2015","Cyprus","Total petroleum products",-13789
"4365","2015","Cyprus","Waste (non-renewable)",249
"4366","2015","Czech Republic","All products",858212
"4367","2015","Czech Republic","Derived heat",-80
"4368","2015","Czech Republic","Electrical energy",-103180
"4369","2015","Czech Republic","Gas",13330
"4370","2015","Czech Republic","Nuclear heat",NA
"4371","2015","Czech Republic","Renewable energies",163837
"4372","2015","Czech Republic","Solid fuels",576346
"4373","2015","Czech Republic","Total petroleum products",-94434
"4374","2015","Czech Republic","Waste (non-renewable)",11610
"4375","2015","Denmark","All products",-75321
"4376","2015","Denmark","Derived heat",0
"4377","2015","Denmark","Electrical energy",-35042
"4378","2015","Denmark","Gas",95289
"4379","2015","Denmark","Nuclear heat",NA
"4380","2015","Denmark","Renewable energies",146643
"4381","2015","Denmark","Solid fuels",8732
