"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value"
"2008","Belgium","Terajoule","Solid fuels","Imports","237 001"
"2008","Belgium","Terajoule","Solid fuels","Exports","34 371"
"2008","Belgium","Terajoule","Solid fuels","Gross inland consumption","190 443"
"2008","Belgium","Terajoule","Total petroleum products","Imports","2 451 859"
"2008","Belgium","Terajoule","Total petroleum products","Exports","1 003 920"
"2008","Belgium","Terajoule","Total petroleum products","Gross inland consumption","1 031 203"
"2008","Belgium","Terajoule","Gas","Imports","648 588"
"2008","Belgium","Terajoule","Gas","Exports","24 810"
"2008","Belgium","Terajoule","Gas","Gross inland consumption","621 302"
"2008","Belgium","Terajoule","Nuclear heat","Imports",":"
"2008","Belgium","Terajoule","Nuclear heat","Exports",":"
"2008","Belgium","Terajoule","Nuclear heat","Gross inland consumption","492 134"
"2008","Belgium","Terajoule","Derived heat","Imports","0"
"2008","Belgium","Terajoule","Derived heat","Exports","0"
"2008","Belgium","Terajoule","Derived heat","Gross inland consumption","0"
"2008","Belgium","Terajoule","Renewable energies","Imports","22 409"
"2008","Belgium","Terajoule","Renewable energies","Exports","0"
"2008","Belgium","Terajoule","Renewable energies","Gross inland consumption","79 976"
"2008","Belgium","Terajoule","Electrical energy","Imports","61 769"
"2008","Belgium","Terajoule","Electrical energy","Exports","23 620"
"2008","Belgium","Terajoule","Electrical energy","Gross inland consumption","38 149"
"2008","Belgium","Terajoule","Industrial wastes","Imports","0"
"2008","Belgium","Terajoule","Industrial wastes","Exports","0"
"2008","Belgium","Terajoule","Industrial wastes","Gross inland consumption","12 172"
"2008","Belgium","Terajoule","Waste (non-renewable)","Imports","0"
"2008","Belgium","Terajoule","Waste (non-renewable)","Exports","0"
"2008","Belgium","Terajoule","Waste (non-renewable)","Gross inland consumption","27 223"
"2008","Bulgaria","Terajoule","All products","Imports","625 077"
"2008","Bulgaria","Terajoule","All products","Exports","191 246"
"2008","Bulgaria","Terajoule","All products","Gross inland consumption","834 277"
"2008","Bulgaria","Terajoule","Solid fuels","Imports","135 424"
"2008","Bulgaria","Terajoule","Solid fuels","Exports","696"
"2008","Bulgaria","Terajoule","Solid fuels","Gross inland consumption","316 149"
"2008","Bulgaria","Terajoule","Total petroleum products","Imports","361 090"
"2008","Bulgaria","Terajoule","Total petroleum products","Exports","158 944"
"2008","Bulgaria","Terajoule","Total petroleum products","Gross inland consumption","199 585"
"2008","Bulgaria","Terajoule","Gas","Imports","117 414"
"2008","Bulgaria","Terajoule","Gas","Exports","0"
"2008","Bulgaria","Terajoule","Gas","Gross inland consumption","122 012"
"2008","Bulgaria","Terajoule","Nuclear heat","Imports",":"
"2008","Bulgaria","Terajoule","Nuclear heat","Exports",":"
"2008","Bulgaria","Terajoule","Nuclear heat","Gross inland consumption","171 168"
"2008","Bulgaria","Terajoule","Derived heat","Imports","0"
"2008","Bulgaria","Terajoule","Derived heat","Exports","0"
"2008","Bulgaria","Terajoule","Derived heat","Gross inland consumption","0"
"2008","Bulgaria","Terajoule","Renewable energies","Imports","0"
"2008","Bulgaria","Terajoule","Renewable energies","Exports","1 219"
"2008","Bulgaria","Terajoule","Renewable energies","Gross inland consumption","44 472"
"2008","Bulgaria","Terajoule","Electrical energy","Imports","11 149"
"2008","Bulgaria","Terajoule","Electrical energy","Exports","30 388"
"2008","Bulgaria","Terajoule","Electrical energy","Gross inland consumption","-19 238"
"2008","Bulgaria","Terajoule","Industrial wastes","Imports","0"
"2008","Bulgaria","Terajoule","Industrial wastes","Exports","0"
"2008","Bulgaria","Terajoule","Industrial wastes","Gross inland consumption","129"
"2008","Bulgaria","Terajoule","Waste (non-renewable)","Imports","0"
"2008","Bulgaria","Terajoule","Waste (non-renewable)","Exports","0"
"2008","Bulgaria","Terajoule","Waste (non-renewable)","Gross inland consumption","129"
"2008","Czech Republic","Terajoule","All products","Imports","887 854"
"2008","Czech Republic","Terajoule","All products","Exports","357 093"
"2008","Czech Republic","Terajoule","All products","Gross inland consumption","1 909 118"
"2008","Czech Republic","Terajoule","Solid fuels","Imports","86 694"
"2008","Czech Republic","Terajoule","Solid fuels","Exports","215 007"
"2008","Czech Republic","Terajoule","Solid fuels","Gross inland consumption","826 531"
"2008","Czech Republic","Terajoule","Total petroleum products","Imports","469 152"
"2008","Czech Republic","Terajoule","Total petroleum products","Exports","56 706"
"2008","Czech Republic","Terajoule","Total petroleum products","Gross inland consumption","422 510"
"2008","Czech Republic","Terajoule","Gas","Imports","297 129"
"2008","Czech Republic","Terajoule","Gas","Exports","787"
"2008","Czech Republic","Terajoule","Gas","Gross inland consumption","300 342"
"2008","Czech Republic","Terajoule","Nuclear heat","Imports",":"
"2008","Czech Republic","Terajoule","Nuclear heat","Exports",":"
"2008","Czech Republic","Terajoule","Nuclear heat","Gross inland consumption","287 721"
"2008","Czech Republic","Terajoule","Derived heat","Imports","0"
"2008","Czech Republic","Terajoule","Derived heat","Exports","111"
"2008","Czech Republic","Terajoule","Derived heat","Gross inland consumption","-111"
"2008","Czech Republic","Terajoule","Renewable energies","Imports","4 208"
"2008","Czech Republic","Terajoule","Renewable energies","Exports","12 523"
"2008","Czech Republic","Terajoule","Renewable energies","Gross inland consumption","105 440"
"2008","Czech Republic","Terajoule","Electrical energy","Imports","30 672"
"2008","Czech Republic","Terajoule","Electrical energy","Exports","71 960"
"2008","Czech Republic","Terajoule","Electrical energy","Gross inland consumption","-41 288"
"2008","Czech Republic","Terajoule","Industrial wastes","Imports","0"
"2008","Czech Republic","Terajoule","Industrial wastes","Exports","0"
"2008","Czech Republic","Terajoule","Industrial wastes","Gross inland consumption","6 372"
"2008","Czech Republic","Terajoule","Waste (non-renewable)","Imports","0"
"2008","Czech Republic","Terajoule","Waste (non-renewable)","Exports","0"
"2008","Czech Republic","Terajoule","Waste (non-renewable)","Gross inland consumption","7 975"
"2008","Denmark","Terajoule","All products","Imports","648 899"
"2008","Denmark","Terajoule","All products","Exports","825 331"
"2008","Denmark","Terajoule","All products","Gross inland consumption","823 883"
"2008","Denmark","Terajoule","Solid fuels","Imports","185 686"
"2008","Denmark","Terajoule","Solid fuels","Exports","3 810"
"2008","Denmark","Terajoule","Solid fuels","Gross inland consumption","167 693"
"2008","Denmark","Terajoule","Total petroleum products","Imports","394 963"
"2008","Denmark","Terajoule","Total petroleum products","Exports","570 528"
"2008","Denmark","Terajoule","Total petroleum products","Gross inland consumption","325 156"
"2008","Denmark","Terajoule","Gas","Imports","0"
"2008","Denmark","Terajoule","Gas","Exports","206 436"
"2008","Denmark","Terajoule","Gas","Gross inland consumption","170 984"
"2008","Denmark","Terajoule","Nuclear heat","Imports",":"
"2008","Denmark","Terajoule","Nuclear heat","Exports",":"
"2008","Denmark","Terajoule","Nuclear heat","Gross inland consumption","0"
"2008","Denmark","Terajoule","Derived heat","Imports","153"
"2008","Denmark","Terajoule","Derived heat","Exports","0"
"2008","Denmark","Terajoule","Derived heat","Gross inland consumption","153"
"2008","Denmark","Terajoule","Renewable energies","Imports","21 962"
"2008","Denmark","Terajoule","Renewable energies","Exports","3 661"
"2008","Denmark","Terajoule","Renewable energies","Gross inland consumption","135 981"
"2008","Denmark","Terajoule","Electrical energy","Imports","46 134"
"2008","Denmark","Terajoule","Electrical energy","Exports","40 896"
"2008","Denmark","Terajoule","Electrical energy","Gross inland consumption","5 238"
"2008","Denmark","Terajoule","Industrial wastes","Imports","0"
"2008","Denmark","Terajoule","Industrial wastes","Exports","0"
"2008","Denmark","Terajoule","Industrial wastes","Gross inland consumption","0"
"2008","Denmark","Terajoule","Waste (non-renewable)","Imports","0"
"2008","Denmark","Terajoule","Waste (non-renewable)","Exports","0"
"2008","Denmark","Terajoule","Waste (non-renewable)","Gross inland consumption","18 679"
"2008","Germany (until 1990 former territory of the FRG)","Terajoule","All products","Imports","10 571 394"
"2008","Germany (until 1990 former territory of the FRG)","Terajoule","All products","Exports","1 892 667"
"2008","Germany (until 1990 former territory of the FRG)","Terajoule","All products","Gross inland consumption","14 117 662"
"2008","Germany (until 1990 former territory of the FRG)","Terajoule","Solid fuels","Imports","1 326 665"
"2008","Germany (until 1990 former territory of the FRG)","Terajoule","Solid fuels","Exports","41 700"
"2008","Germany (until 1990 former territory of the FRG)","Terajoule","Solid fuels","Gross inland consumption","3 360 687"
"2008","Germany (until 1990 former territory of the FRG)","Terajoule","Total petroleum products","Imports","5 874 050"
"2008","Germany (until 1990 former territory of the FRG)","Terajoule","Total petroleum products","Exports","1 075 447"
"2008","Germany (until 1990 former territory of the FRG)","Terajoule","Total petroleum products","Gross inland consumption","4 878 502"
"2008","Germany (until 1990 former territory of the FRG)","Terajoule","Gas","Imports","3 184 646"
"2008","Germany (until 1990 former territory of the FRG)","Terajoule","Gas","Exports","528 001"
"2008","Germany (until 1990 former territory of the FRG)","Terajoule","Gas","Gross inland consumption","3 230 636"
"2008","Germany (until 1990 former territory of the FRG)","Terajoule","Nuclear heat","Imports",":"
"2008","Germany (until 1990 former territory of the FRG)","Terajoule","Nuclear heat","Exports",":"
"2008","Germany (until 1990 former territory of the FRG)","Terajoule","Nuclear heat","Gross inland consumption","1 603 746"
"2008","Germany (until 1990 former territory of the FRG)","Terajoule","Derived heat","Imports","0"
"2008","Germany (until 1990 former territory of the FRG)","Terajoule","Derived heat","Exports","245"
"2008","Germany (until 1990 former territory of the FRG)","Terajoule","Derived heat","Gross inland consumption","-245"
"2008","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Imports","36 022"
"2008","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Exports","24 902"
"2008","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Gross inland consumption","977 706"
"2008","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Imports","150 012"
"2008","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Exports","222 372"
"2008","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross inland consumption","-72 360"
"2008","Germany (until 1990 former territory of the FRG)","Terajoule","Industrial wastes","Imports","0"
"2008","Germany (until 1990 former territory of the FRG)","Terajoule","Industrial wastes","Exports","0"
"2008","Germany (until 1990 former territory of the FRG)","Terajoule","Industrial wastes","Gross inland consumption","47 877"
"2008","Germany (until 1990 former territory of the FRG)","Terajoule","Waste (non-renewable)","Imports","0"
"2008","Germany (until 1990 former territory of the FRG)","Terajoule","Waste (non-renewable)","Exports","0"
"2008","Germany (until 1990 former territory of the FRG)","Terajoule","Waste (non-renewable)","Gross inland consumption","138 991"
"2008","Estonia","Terajoule","All products","Imports","92 507"
"2008","Estonia","Terajoule","All products","Exports","28 436"
"2008","Estonia","Terajoule","All products","Gross inland consumption","248 855"
"2008","Estonia","Terajoule","Solid fuels","Imports","3 589"
"2008","Estonia","Terajoule","Solid fuels","Exports","2 942"
"2008","Estonia","Terajoule","Solid fuels","Gross inland consumption","143 997"
"2008","Estonia","Terajoule","Total petroleum products","Imports","51 730"
"2008","Estonia","Terajoule","Total petroleum products","Exports","12 836"
"2008","Estonia","Terajoule","Total petroleum products","Gross inland consumption","48 934"
"2008","Estonia","Terajoule","Gas","Imports","32 260"
"2008","Estonia","Terajoule","Gas","Exports","0"
"2008","Estonia","Terajoule","Gas","Gross inland consumption","32 260"
"2008","Estonia","Terajoule","Nuclear heat","Imports",":"
"2008","Estonia","Terajoule","Nuclear heat","Exports",":"
"2008","Estonia","Terajoule","Nuclear heat","Gross inland consumption","0"
"2008","Estonia","Terajoule","Derived heat","Imports","0"
"2008","Estonia","Terajoule","Derived heat","Exports","0"
"2008","Estonia","Terajoule","Derived heat","Gross inland consumption","0"
"2008","Estonia","Terajoule","Renewable energies","Imports","0"
"2008","Estonia","Terajoule","Renewable energies","Exports","4 343"
"2008","Estonia","Terajoule","Renewable energies","Gross inland consumption","27 053"
"2008","Estonia","Terajoule","Electrical energy","Imports","4 928"
"2008","Estonia","Terajoule","Electrical energy","Exports","8 316"
"2008","Estonia","Terajoule","Electrical energy","Gross inland consumption","-3 388"
"2008","Estonia","Terajoule","Industrial wastes","Imports","0"
"2008","Estonia","Terajoule","Industrial wastes","Exports","0"
"2008","Estonia","Terajoule","Industrial wastes","Gross inland consumption","0"
"2008","Estonia","Terajoule","Waste (non-renewable)","Imports","0"
"2008","Estonia","Terajoule","Waste (non-renewable)","Exports","0"
"2008","Estonia","Terajoule","Waste (non-renewable)","Gross inland consumption","0"
"2008","Ireland","Terajoule","All products","Imports","651 966"
